CustomerID,FirstPurchaseDate,SecondPurchaseDate,AcquisitionCohort,HasRepeatPurchase,DaysToSecondPurchase
12762,2011-11-14 14:23:00,2011-12-02 10:23:00,2011-11,True,18
12763,2010-12-05 15:46:00,2011-07-24 14:12:00,2010-12,True,231
12764,2011-01-27 10:19:00,,2011-01,False,
12765,2010-03-08 09:43:00,2010-04-08 10:08:00,2010-03,True,31
12766,2010-10-28 09:29:00,2010-11-16 13:28:00,2010-10,True,19
12767,2010-11-29 09:38:00,,2010-11,False,
12768,2010-09-15 12:08:00,,2010-09,False,
12769,2011-04-15 10:25:00,,2011-04,False,
12770,2010-09-09 11:43:00,2011-05-13 09:33:00,2010-09,True,246
12771,2010-08-11 11:51:00,,2010-08,False,
12772,2011-10-11 09:19:00,,2011-10,False,
12773,2010-05-24 17:30:00,,2010-05,False,
12774,2010-06-22 10:38:00,,2010-06,False,
12775,2010-10-26 14:24:00,2010-11-16 15:14:00,2010-10,True,21
12776,2010-02-10 12:11:00,,2010-02,False,
12777,2010-09-08 11:35:00,,2010-09,False,
12778,2010-04-16 09:57:00,2010-09-14 12:48:00,2010-04,True,151
12779,2009-12-03 07:25:00,2010-03-01 09:56:00,2009-12,True,88
12780,2010-04-20 09:40:00,,2010-04,False,
12781,2011-02-28 08:43:00,2011-10-07 10:37:00,2011-02,True,221
12782,2010-07-08 13:31:00,2010-09-16 10:22:00,2010-07,True,70
12783,2011-09-25 15:35:00,2011-10-14 11:42:00,2011-09,True,19
12784,2010-06-28 13:06:00,2011-11-24 12:53:00,2010-06,True,514
12785,2009-12-08 13:56:00,2010-06-22 12:16:00,2009-12,True,196
12786,2010-04-09 12:12:00,,2010-04,False,
12787,2010-10-22 14:57:00,2011-05-31 09:36:00,2010-10,True,221
12788,2010-06-29 13:05:00,2010-07-15 13:24:00,2010-06,True,16
12789,2010-01-15 12:06:00,2010-07-15 12:43:00,2010-01,True,181
12790,2010-10-25 13:04:00,2011-05-31 14:14:00,2010-10,True,218
12791,2010-03-25 17:29:00,2010-03-26 12:05:00,2010-03,True,1
12792,2010-06-23 10:49:00,2011-03-28 11:36:00,2010-06,True,278
12793,2010-11-03 13:05:00,2010-12-03 15:14:00,2010-11,True,30
12794,2011-09-02 12:01:00,2011-10-17 14:54:00,2011-09,True,45
12795,2011-11-21 10:27:00,,2011-11,False,
12796,2010-03-21 15:49:00,,2010-03,False,
12797,2010-10-11 12:53:00,2010-12-09 10:55:00,2010-10,True,59
12798,2010-10-14 12:27:00,2011-06-22 10:11:00,2010-10,True,251
12799,2010-06-28 15:57:00,,2010-06,False,
12800,2010-02-01 11:02:00,2010-08-26 14:11:00,2010-02,True,206
12801,2010-07-27 09:38:00,,2010-07,False,
12802,2010-05-25 09:34:00,2010-06-18 12:28:00,2010-05,True,24
12803,2010-11-11 14:57:00,,2010-11,False,
12804,2010-07-27 13:52:00,2010-08-31 11:58:00,2010-07,True,35
12805,2010-02-03 09:06:00,2010-04-13 12:30:00,2010-02,True,69
12806,2010-04-30 10:44:00,2010-05-16 13:49:00,2010-04,True,16
12807,2010-11-21 14:21:00,,2010-11,False,
12808,2010-09-03 10:24:00,2010-09-30 17:55:00,2010-09,True,27
12809,2010-03-02 14:19:00,2010-05-23 11:08:00,2010-03,True,82
12810,2010-02-01 09:52:00,2010-06-23 10:53:00,2010-02,True,142
12811,2010-10-08 12:20:00,2010-11-26 09:49:00,2010-10,True,49
12812,2011-10-26 09:54:00,,2011-10,False,
12813,2010-01-15 16:52:00,2010-05-10 14:19:00,2010-01,True,115
12814,2011-08-30 12:11:00,,2011-08,False,
12815,2011-05-25 13:34:00,2011-07-15 10:21:00,2011-05,True,51
12816,2011-06-16 13:24:00,2011-09-05 12:41:00,2011-06,True,81
12817,2010-10-01 08:57:00,2010-11-05 08:28:00,2010-10,True,35
12818,2011-03-23 12:06:00,,2011-03,False,
12819,2010-09-07 15:20:00,,2010-09,False,
12820,2009-12-05 13:37:00,2010-01-13 08:58:00,2009-12,True,39
12821,2010-04-07 15:14:00,2011-05-09 15:51:00,2010-04,True,397
12822,2011-09-13 13:46:00,2011-09-30 10:04:00,2011-09,True,17
12823,2010-01-29 12:52:00,2010-03-05 11:55:00,2010-01,True,35
12824,2011-10-11 12:49:00,,2011-10,False,
12825,2010-03-08 10:17:00,2010-07-06 13:56:00,2010-03,True,120
12826,2009-12-18 10:43:00,2010-07-19 14:31:00,2009-12,True,213
12827,2011-10-26 15:44:00,2011-11-07 11:29:00,2011-10,True,12
12828,2011-08-01 16:16:00,2011-08-19 09:23:00,2011-08,True,18
12829,2010-06-07 15:04:00,2010-12-14 14:54:00,2010-06,True,190
12830,2011-06-21 10:53:00,2011-07-06 10:52:00,2011-06,True,15
12831,2010-09-02 15:58:00,2010-09-02 16:00:00,2010-09,True,0
12832,2011-09-02 13:48:00,2011-11-07 13:30:00,2011-09,True,66
12833,2011-07-17 13:46:00,,2011-07,False,
12834,2011-03-02 09:49:00,,2011-03,False,
12835,2009-12-03 12:13:00,2009-12-04 14:52:00,2009-12,True,1
12836,2009-12-01 14:19:00,2010-01-21 13:34:00,2009-12,True,51
12837,2010-05-19 15:10:00,2011-06-19 16:07:00,2010-05,True,396
12838,2010-04-26 09:59:00,2010-05-12 14:09:00,2010-04,True,16
12839,2009-12-07 09:18:00,2009-12-14 15:30:00,2009-12,True,7
12840,2010-02-03 14:51:00,2010-06-08 13:23:00,2010-02,True,125
12841,2010-07-08 15:38:00,2010-07-25 12:19:00,2010-07,True,17
12842,2009-12-02 08:15:00,2010-10-31 10:45:00,2009-12,True,333
12843,2009-12-13 11:41:00,2010-01-27 17:11:00,2009-12,True,45
12844,2010-04-25 11:51:00,2010-09-23 16:23:00,2010-04,True,151
12845,2011-02-22 14:10:00,2011-03-14 10:55:00,2011-02,True,20
12847,2010-11-17 12:44:00,2011-11-17 13:16:00,2010-11,True,365
12848,2010-02-02 12:45:00,,2010-02,False,
12849,2010-04-27 13:44:00,2010-10-04 14:10:00,2010-04,True,160
12850,2010-09-20 12:26:00,,2010-09,False,
12851,2010-08-19 15:13:00,2011-09-04 12:41:00,2010-08,True,381
12852,2011-02-18 08:47:00,,2011-02,False,
12853,2010-02-05 11:57:00,2010-06-07 11:34:00,2010-02,True,122
12854,2009-12-11 12:55:00,2010-02-23 14:40:00,2009-12,True,74
12855,2010-11-02 18:16:00,2010-11-10 14:54:00,2010-11,True,8
12856,2011-10-07 12:38:00,2011-10-14 12:53:00,2011-10,True,7
12857,2010-01-25 15:37:00,2010-04-29 17:33:00,2010-01,True,94
12858,2010-11-21 12:55:00,,2010-11,False,
12859,2010-09-07 12:20:00,,2010-09,False,
12860,2010-01-15 15:22:00,,2010-01,False,
12861,2010-03-30 11:39:00,,2010-03,False,
12862,2010-08-01 15:20:00,2010-10-10 11:47:00,2010-08,True,70
12863,2010-04-29 13:54:00,2010-05-13 13:08:00,2010-04,True,14
12864,2010-07-19 17:22:00,2011-07-24 13:03:00,2010-07,True,370
12865,2010-08-20 12:20:00,2010-11-26 15:37:00,2010-08,True,98
12866,2010-07-25 11:37:00,2010-08-22 15:48:00,2010-07,True,28
12867,2009-12-16 16:25:00,2010-02-14 14:35:00,2009-12,True,60
12868,2010-11-12 10:05:00,2010-11-24 10:27:00,2010-11,True,12
12869,2010-01-27 12:10:00,,2010-01,False,
12870,2010-03-25 14:32:00,2010-08-19 14:49:00,2010-03,True,147
12871,2010-09-26 10:34:00,2011-05-16 13:32:00,2010-09,True,232
12872,2009-12-03 20:03:00,2010-01-28 14:19:00,2009-12,True,56
12873,2010-01-27 09:50:00,2010-11-07 11:15:00,2010-01,True,284
12874,2010-06-03 12:51:00,2010-11-19 15:23:00,2010-06,True,169
12875,2010-01-11 12:37:00,2010-04-16 13:12:00,2010-01,True,95
12876,2010-04-28 13:26:00,2010-11-10 12:21:00,2010-04,True,196
12877,2010-01-18 10:23:00,2010-04-25 14:19:00,2010-01,True,97
12878,2011-03-18 14:02:00,2011-04-17 13:07:00,2011-03,True,30
12879,2011-09-09 12:11:00,2011-09-19 14:27:00,2011-09,True,10
12880,2010-05-14 11:57:00,2010-11-23 10:50:00,2010-05,True,193
12881,2011-03-09 11:44:00,,2011-03,False,
12882,2011-11-06 11:22:00,2011-11-30 16:18:00,2011-11,True,24
12883,2011-09-11 15:18:00,2011-11-15 09:30:00,2011-09,True,65
12884,2011-09-12 13:10:00,,2011-09,False,
12885,2011-08-08 11:45:00,2011-10-07 13:34:00,2011-08,True,60
12886,2011-05-04 11:21:00,2011-10-03 10:09:00,2011-05,True,152
12887,2010-11-21 11:18:00,,2010-11,False,
12888,2011-03-29 14:31:00,2011-05-09 16:02:00,2011-03,True,41
12889,2010-07-25 14:32:00,2010-08-29 14:48:00,2010-07,True,35
12890,2010-11-17 14:05:00,2011-11-15 17:26:00,2010-11,True,363
12891,2010-02-18 14:32:00,2010-03-23 15:15:00,2010-02,True,33
12892,2010-11-08 09:51:00,,2010-11,False,
12893,2011-11-09 12:34:00,,2011-11,False,
12894,2010-05-13 14:47:00,,2010-05,False,
12895,2011-09-14 08:35:00,2011-10-28 13:51:00,2011-09,True,44
12897,2010-06-14 11:58:00,2010-11-23 13:29:00,2010-06,True,162
12898,2010-02-18 12:36:00,2010-09-02 08:08:00,2010-02,True,196
12899,2010-10-22 09:53:00,,2010-10,False,
12900,2010-10-13 15:17:00,,2010-10,False,
12901,2011-03-14 10:41:00,2011-03-24 11:07:00,2011-03,True,10
12902,2011-03-20 12:06:00,,2011-03,False,
12903,2010-10-07 12:39:00,,2010-10,False,
12904,2011-06-20 13:18:00,2011-11-21 14:34:00,2011-06,True,154
12905,2010-01-26 14:06:00,2010-05-12 10:05:00,2010-01,True,106
12906,2011-09-22 15:03:00,2011-09-22 15:03:00,2011-09,True,0
12907,2010-08-02 14:33:00,2010-11-09 12:08:00,2010-08,True,99
12908,2010-03-19 15:59:00,2010-07-22 14:21:00,2010-03,True,125
12909,2010-02-24 12:14:00,2010-05-24 13:16:00,2010-02,True,89
12910,2010-03-28 13:10:00,2010-08-03 12:47:00,2010-03,True,128
12911,2010-06-06 12:13:00,,2010-06,False,
12912,2011-10-30 11:35:00,2011-11-16 09:34:00,2011-10,True,17
12913,2009-12-01 12:18:00,2009-12-07 14:56:00,2009-12,True,6
12914,2010-11-04 12:28:00,,2010-11,False,
12915,2010-04-29 19:36:00,2010-08-24 10:45:00,2010-04,True,117
12916,2010-01-24 11:26:00,2010-04-11 10:30:00,2010-01,True,77
12917,2009-12-09 14:22:00,2010-05-10 13:28:00,2009-12,True,152
12919,2011-06-23 09:22:00,2011-07-12 17:21:00,2011-06,True,19
12920,2009-12-14 15:58:00,2009-12-14 15:58:00,2009-12,True,0
12921,2009-12-01 13:43:00,2009-12-03 10:28:00,2009-12,True,2
12922,2011-07-01 15:35:00,,2011-07,False,
12923,2010-05-13 14:55:00,2010-11-14 13:16:00,2010-05,True,185
12924,2009-12-09 12:40:00,2009-12-09 12:42:00,2009-12,True,0
12925,2010-04-26 10:32:00,2011-09-26 11:05:00,2010-04,True,518
12926,2009-12-14 14:35:00,2010-03-02 16:33:00,2009-12,True,78
12927,2010-11-10 10:02:00,,2010-11,False,
12928,2010-06-08 10:16:00,2010-06-25 15:18:00,2010-06,True,17
12929,2011-02-01 12:08:00,,2011-02,False,
12930,2011-06-21 13:25:00,2011-09-22 15:18:00,2011-06,True,93
12931,2009-12-01 11:46:00,2009-12-03 17:48:00,2009-12,True,2
12932,2010-02-10 08:46:00,2010-03-08 13:52:00,2010-02,True,26
12933,2009-12-10 16:39:00,2010-09-14 15:55:00,2009-12,True,278
12934,2009-12-03 10:51:00,,2009-12,False,
12935,2010-04-11 15:59:00,2010-04-15 12:54:00,2010-04,True,4
12936,2011-09-22 13:51:00,2011-11-18 10:37:00,2011-09,True,57
12937,2009-12-03 15:43:00,2009-12-17 14:43:00,2009-12,True,14
12938,2011-11-14 11:21:00,,2011-11,False,
12939,2010-01-12 11:27:00,2010-02-24 13:55:00,2010-01,True,43
12940,2011-09-13 10:16:00,2011-10-16 12:09:00,2011-09,True,33
12941,2009-12-15 13:12:00,,2009-12,False,
12942,2010-12-09 09:34:00,2011-05-26 11:16:00,2010-12,True,168
12943,2010-04-13 11:03:00,2010-05-30 13:52:00,2010-04,True,47
12944,2010-12-20 10:41:00,2011-11-04 11:04:00,2010-12,True,319
12945,2010-02-21 15:18:00,2011-02-24 14:15:00,2010-02,True,368
12946,2010-09-29 10:14:00,,2010-09,False,
12947,2010-12-01 16:21:00,2011-01-07 09:40:00,2010-12,True,37
12948,2009-12-02 12:28:00,2009-12-09 11:46:00,2009-12,True,7
12949,2009-12-03 15:56:00,2010-01-25 09:12:00,2009-12,True,53
12950,2011-11-15 13:48:00,2011-12-01 15:55:00,2011-11,True,16
12951,2010-01-10 12:43:00,2010-02-10 14:51:00,2010-01,True,31
12952,2011-09-22 16:37:00,2011-10-27 16:59:00,2011-09,True,35
12953,2010-07-05 13:37:00,2011-11-30 09:24:00,2010-07,True,513
12954,2010-03-11 10:16:00,,2010-03,False,
12955,2011-03-17 09:03:00,2011-05-04 17:19:00,2011-03,True,48
12956,2009-12-15 19:03:00,2009-12-16 11:04:00,2009-12,True,1
12957,2009-12-11 12:01:00,2010-03-11 13:43:00,2009-12,True,90
12958,2010-05-05 16:22:00,2010-11-04 16:16:00,2010-05,True,183
12959,2010-08-12 17:20:00,,2010-08,False,
12960,2010-02-16 13:32:00,2010-05-11 12:58:00,2010-02,True,84
12961,2010-11-25 16:44:00,,2010-11,False,
12962,2011-08-18 13:38:00,2011-12-02 15:55:00,2011-08,True,106
12963,2010-07-08 14:45:00,2010-08-27 10:05:00,2010-07,True,50
12964,2010-09-28 17:47:00,,2010-09,False,
12965,2011-09-11 15:31:00,,2011-09,False,
12966,2011-11-30 12:38:00,,2011-11,False,
12967,2010-11-21 11:03:00,2010-12-03 09:49:00,2010-11,True,12
12968,2011-08-19 15:44:00,,2011-08,False,
12969,2010-04-16 10:50:00,,2010-04,False,
12970,2009-12-04 14:19:00,2010-11-15 15:54:00,2009-12,True,346
12971,2009-12-15 19:04:00,2010-01-08 13:52:00,2009-12,True,24
12972,2010-02-16 14:30:00,2010-03-02 12:30:00,2010-02,True,14
12973,2010-10-22 10:14:00,,2010-10,False,
12974,2010-05-23 11:45:00,2011-05-26 09:33:00,2010-05,True,368
12975,2009-12-06 10:38:00,2010-07-08 10:06:00,2009-12,True,214
12976,2010-02-12 15:46:00,2010-03-11 09:26:00,2010-02,True,27
12977,2010-07-16 16:25:00,2010-07-16 16:33:00,2010-07,True,0
12978,2009-12-10 12:10:00,2010-01-07 12:10:00,2009-12,True,28
12979,2009-12-10 15:45:00,,2009-12,False,
12980,2009-12-02 11:26:00,2010-01-11 14:56:00,2009-12,True,40
12981,2011-07-29 14:14:00,2011-11-10 12:00:00,2011-07,True,104
12982,2010-04-12 13:50:00,2010-04-29 17:11:00,2010-04,True,17
12983,2010-04-20 12:58:00,,2010-04,False,
12984,2011-11-21 12:37:00,,2011-11,False,
12985,2011-11-11 12:44:00,2011-12-09 10:46:00,2011-11,True,28
12986,2010-01-21 10:45:00,2010-03-08 10:41:00,2010-01,True,46
12987,2010-01-20 09:57:00,2010-04-08 17:45:00,2010-01,True,78
12988,2011-02-20 14:31:00,,2011-02,False,
12989,2009-12-10 13:27:00,2010-01-28 12:54:00,2009-12,True,49
12990,2010-03-30 11:36:00,2010-07-22 10:18:00,2010-03,True,114
12991,2010-11-15 13:43:00,2011-08-19 14:39:00,2010-11,True,277
12992,2009-12-14 16:46:00,,2009-12,False,
12993,2010-02-18 10:35:00,2010-03-18 16:28:00,2010-02,True,28
12994,2011-03-16 08:31:00,2011-08-11 17:02:00,2011-03,True,148
12995,2011-09-15 15:44:00,,2011-09,False,
12996,2010-11-29 09:27:00,,2010-11,False,
12997,2010-04-06 11:06:00,2010-05-06 16:50:00,2010-04,True,30
12998,2010-02-24 11:55:00,2010-04-08 17:04:00,2010-02,True,43
12999,2011-04-08 10:26:00,2011-05-18 16:37:00,2011-04,True,40
13000,2009-12-14 17:03:00,2010-12-10 10:26:00,2009-12,True,361
13001,2009-12-03 16:21:00,2010-01-25 12:08:00,2009-12,True,53
13002,2010-10-01 11:58:00,2010-10-19 12:23:00,2010-10,True,18
13003,2011-05-09 08:23:00,2011-07-11 13:06:00,2011-05,True,63
13004,2009-12-15 09:44:00,2010-01-04 14:29:00,2009-12,True,20
13005,2010-09-08 12:52:00,2010-10-04 11:07:00,2010-09,True,26
13006,2011-10-14 13:49:00,,2011-10,False,
13007,2010-05-09 10:38:00,,2010-05,False,
13008,2009-12-16 16:07:00,2010-11-07 10:34:00,2009-12,True,326
13009,2010-02-05 12:22:00,,2010-02,False,
13010,2010-03-01 11:28:00,2010-11-30 15:09:00,2010-03,True,274
13011,2010-12-02 17:22:00,,2010-12,False,
13012,2010-04-26 14:14:00,2010-07-14 13:40:00,2010-04,True,79
13013,2009-12-14 10:34:00,2010-03-09 10:26:00,2009-12,True,85
13014,2010-10-03 11:35:00,2011-03-03 18:28:00,2010-10,True,151
13015,2010-04-15 16:35:00,2010-04-26 15:30:00,2010-04,True,11
13016,2011-08-08 15:00:00,2011-09-27 14:07:00,2011-08,True,50
13017,2011-12-02 15:53:00,,2011-12,False,
13018,2010-03-01 12:34:00,2010-03-01 12:35:00,2010-03,True,0
13019,2009-12-06 15:40:00,2009-12-10 12:10:00,2009-12,True,4
13020,2010-02-18 10:35:00,2010-05-26 11:12:00,2010-02,True,97
13021,2009-12-05 12:02:00,2010-03-19 10:27:00,2009-12,True,104
13022,2010-10-06 10:50:00,,2010-10,False,
13023,2010-06-29 09:51:00,2011-08-02 09:34:00,2010-06,True,399
13024,2010-05-06 14:25:00,2010-08-26 09:42:00,2010-05,True,112
13025,2009-12-08 10:02:00,,2009-12,False,
13026,2009-12-13 11:34:00,2010-03-07 15:27:00,2009-12,True,84
13027,2010-01-20 10:41:00,2010-01-22 09:20:00,2010-01,True,2
13028,2011-10-25 14:09:00,2011-11-17 11:10:00,2011-10,True,23
13029,2010-07-04 13:46:00,2010-11-30 08:59:00,2010-07,True,149
13030,2010-12-06 14:31:00,2011-11-28 14:30:00,2010-12,True,357
13031,2010-06-03 14:57:00,2010-07-22 16:01:00,2010-06,True,49
13032,2010-09-05 14:01:00,2010-09-06 14:33:00,2010-09,True,1
13033,2010-10-06 09:37:00,2010-12-17 14:23:00,2010-10,True,72
13034,2010-11-03 15:22:00,2010-12-05 14:52:00,2010-11,True,32
13035,2010-10-04 15:41:00,2011-03-24 09:21:00,2010-10,True,171
13036,2010-01-24 11:35:00,,2010-01,False,
13037,2009-12-03 17:04:00,2010-01-18 14:11:00,2009-12,True,46
13038,2011-02-22 11:43:00,2011-06-09 10:31:00,2011-02,True,107
13039,2009-12-17 16:43:00,2010-03-31 15:30:00,2009-12,True,104
13040,2011-11-06 13:53:00,2011-12-01 10:38:00,2011-11,True,25
13041,2010-04-29 08:43:00,2010-07-05 12:09:00,2010-04,True,67
13042,2009-12-07 15:42:00,2010-02-02 15:49:00,2009-12,True,57
13043,2011-03-11 14:52:00,,2011-03,False,
13044,2010-01-08 14:46:00,2010-02-21 15:28:00,2010-01,True,44
13045,2010-08-10 13:02:00,2010-11-03 12:49:00,2010-08,True,85
13046,2010-09-09 13:09:00,2011-03-18 15:43:00,2010-09,True,190
13047,2009-12-16 11:43:00,2010-01-08 09:23:00,2009-12,True,23
13048,2010-01-27 12:55:00,2010-04-27 14:11:00,2010-01,True,90
13049,2010-11-03 15:39:00,2010-11-15 14:44:00,2010-11,True,12
13050,2009-12-15 15:06:00,2010-01-14 14:32:00,2009-12,True,30
13051,2010-03-30 11:11:00,2010-05-10 09:14:00,2010-03,True,41
13052,2010-02-23 12:31:00,2010-04-13 14:02:00,2010-02,True,49
13053,2010-03-28 11:28:00,,2010-03,False,
13055,2010-10-06 08:17:00,2011-05-10 08:58:00,2010-10,True,216
13056,2010-06-06 14:10:00,,2010-06,False,
13057,2010-03-18 12:14:00,2010-06-24 13:00:00,2010-03,True,98
13058,2011-07-11 12:01:00,2011-10-12 13:28:00,2011-07,True,93
13059,2010-03-31 12:23:00,2010-03-31 12:52:00,2010-03,True,0
13060,2011-03-31 11:37:00,,2011-03,False,
13061,2011-09-28 16:04:00,,2011-09,False,
13062,2011-06-01 15:12:00,,2011-06,False,
13063,2010-08-16 12:27:00,,2010-08,False,
13064,2010-04-27 10:08:00,2010-06-07 16:28:00,2010-04,True,41
13065,2010-06-10 11:44:00,2010-08-26 13:26:00,2010-06,True,77
13066,2011-11-07 17:06:00,2011-11-15 12:57:00,2011-11,True,8
13067,2010-09-19 13:43:00,2010-10-26 12:15:00,2010-09,True,37
13068,2011-01-24 08:20:00,2011-11-29 15:00:00,2011-01,True,309
13069,2010-06-14 14:27:00,2010-06-14 15:03:00,2010-06,True,0
13070,2009-12-07 14:44:00,2010-04-29 10:48:00,2009-12,True,143
13071,2010-04-06 13:37:00,,2010-04,False,
13072,2011-03-18 08:12:00,,2011-03,False,
13073,2010-09-28 09:27:00,2010-10-24 14:06:00,2010-09,True,26
13074,2009-12-16 11:46:00,2010-01-19 10:07:00,2009-12,True,34
13075,2011-08-02 10:19:00,,2011-08,False,
13076,2010-09-08 10:27:00,,2010-09,False,
13077,2009-12-11 11:17:00,2009-12-17 16:38:00,2009-12,True,6
13078,2009-12-01 09:06:00,2009-12-08 13:28:00,2009-12,True,7
13079,2010-10-18 14:15:00,2011-07-22 14:41:00,2010-10,True,277
13080,2010-04-09 13:07:00,2010-05-27 11:52:00,2010-04,True,48
13081,2009-12-08 13:58:00,2010-01-07 11:52:00,2009-12,True,30
13082,2009-12-22 15:37:00,2009-12-22 15:40:00,2009-12,True,0
13083,2010-10-10 13:38:00,2011-09-25 10:46:00,2010-10,True,350
13084,2010-08-05 08:49:00,,2010-08,False,
13085,2009-12-01 07:45:00,2009-12-01 07:46:00,2009-12,True,0
13086,2010-11-22 10:28:00,,2010-11,False,
13087,2009-12-13 15:16:00,,2009-12,False,
13088,2010-10-18 15:35:00,,2010-10,False,
13089,2009-12-02 15:44:00,2009-12-07 14:02:00,2009-12,True,5
13090,2010-08-02 13:58:00,2010-08-02 14:07:00,2010-08,True,0
13091,2009-12-10 12:44:00,2011-11-11 15:54:00,2009-12,True,701
13092,2010-02-10 08:44:00,2010-03-21 14:06:00,2010-02,True,39
13093,2009-12-04 10:32:00,2009-12-04 16:39:00,2009-12,True,0
13094,2010-11-15 14:15:00,2010-12-06 10:34:00,2010-11,True,21
13095,2011-09-30 12:03:00,,2011-09,False,
13096,2010-11-10 14:08:00,,2010-11,False,
13097,2009-12-01 13:31:00,2009-12-09 09:34:00,2009-12,True,8
13098,2011-01-26 13:46:00,2011-02-08 11:32:00,2011-01,True,13
13099,2011-09-01 17:40:00,,2011-09,False,
13101,2010-01-27 15:49:00,2010-05-27 17:02:00,2010-01,True,120
13102,2010-05-06 13:12:00,2010-05-24 12:26:00,2010-05,True,18
13103,2010-05-11 14:41:00,2010-09-28 11:48:00,2010-05,True,140
13104,2010-02-24 15:06:00,2010-06-24 10:02:00,2010-02,True,120
13105,2010-09-29 13:41:00,,2010-09,False,
13106,2010-10-22 13:10:00,2011-07-29 15:12:00,2010-10,True,280
13107,2010-02-04 10:50:00,2010-04-08 10:52:00,2010-02,True,63
13108,2010-09-30 17:09:00,2010-12-02 10:35:00,2010-09,True,63
13109,2010-06-06 12:59:00,2011-07-05 14:56:00,2010-06,True,394
13110,2009-12-01 14:14:00,2010-01-18 14:14:00,2009-12,True,48
13111,2009-12-21 09:00:00,,2009-12,False,
13112,2010-06-16 17:03:00,,2010-06,False,
13113,2010-03-28 16:13:00,2010-05-02 15:48:00,2010-03,True,35
13114,2009-12-09 09:56:00,,2009-12,False,
13115,2010-04-19 13:29:00,2010-05-17 08:20:00,2010-04,True,28
13116,2011-07-24 14:33:00,,2011-07,False,
13117,2010-03-26 13:50:00,2010-04-26 10:45:00,2010-03,True,31
13118,2010-09-26 15:46:00,2010-10-24 14:11:00,2010-09,True,28
13119,2010-02-09 08:38:00,,2010-02,False,
13120,2011-04-15 10:19:00,,2011-04,False,
13121,2011-03-15 16:47:00,,2011-03,False,
13122,2011-04-13 14:12:00,2011-09-06 15:53:00,2011-04,True,146
13123,2010-06-28 12:43:00,2010-08-24 10:18:00,2010-06,True,57
13124,2010-11-19 15:50:00,2010-12-15 15:00:00,2010-11,True,26
13125,2010-07-04 11:58:00,,2010-07,False,
13126,2010-03-02 12:24:00,2010-04-23 14:38:00,2010-03,True,52
13127,2011-09-23 10:26:00,,2011-09,False,
13128,2010-03-18 15:08:00,,2010-03,False,
13129,2010-06-28 11:54:00,2010-09-13 13:47:00,2010-06,True,77
13130,2011-09-06 15:30:00,,2011-09,False,
13131,2010-02-09 09:47:00,2010-06-03 09:29:00,2010-02,True,114
13132,2011-03-23 12:44:00,,2011-03,False,
13133,2010-09-06 15:30:00,2011-02-08 15:48:00,2010-09,True,155
13134,2010-10-19 13:21:00,2010-11-02 13:58:00,2010-10,True,14
13135,2010-08-05 17:28:00,2011-05-27 10:52:00,2010-08,True,295
13136,2009-12-08 18:30:00,2010-05-02 13:46:00,2009-12,True,145
13137,2010-07-25 15:40:00,2010-09-07 10:19:00,2010-07,True,44
13138,2010-11-08 11:45:00,2010-12-02 15:03:00,2010-11,True,24
13139,2010-09-28 09:12:00,2011-03-25 11:57:00,2010-09,True,178
13140,2010-08-05 19:05:00,2010-10-15 15:13:00,2010-08,True,71
13141,2009-12-09 13:34:00,2010-01-25 13:46:00,2009-12,True,47
13142,2011-11-20 16:07:00,,2011-11,False,
13143,2010-05-04 12:22:00,,2010-05,False,
13144,2010-10-04 14:14:00,2011-01-11 11:15:00,2010-10,True,99
