CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Code,RFM_Total,Segment,FirstPurchaseDate,LastPurchaseDate,UnitsPurchased,ActiveLifespanDays,AverageOrderValue
12573,228,5,717.41,2,4,3,243,9,At Risk,2010-08-31 17:25:00,2011-04-26 15:52:00,479,238,143.482
12574,316,1,182.45,2,1,1,211,4,Hibernating,2011-01-28 09:20:00,2011-01-28 09:20:00,59,0,182.45
12575,458,2,568.82,1,2,2,122,5,Lost,2010-07-01 09:15:00,2010-09-08 13:09:00,312,69,284.41
12576,36,8,2062.72,4,4,4,444,12,Champions,2010-07-01 13:46:00,2011-11-04 10:11:00,1492,491,257.84
12577,36,8,1649.8,4,4,4,444,12,Champions,2009-12-03 19:31:00,2011-11-04 13:24:00,1196,701,206.225
12578,22,4,4026.45,4,3,5,435,12,Potential Loyalists,2010-09-22 11:19:00,2011-11-18 13:30:00,2358,422,1006.6125
12579,79,1,386.42,3,1,2,312,6,Need Attention,2011-09-22 17:15:00,2011-09-22 17:15:00,282,0,386.42
12580,247,2,962.9,2,2,3,223,7,Hibernating,2010-05-12 11:45:00,2011-04-07 10:24:00,564,330,481.45
12581,40,1,179.71,4,1,1,411,6,Promising,2011-10-31 08:56:00,2011-10-31 08:56:00,160,0,179.71
12582,239,4,1820.4,2,3,4,234,9,At Risk,2010-05-11 09:55:00,2011-04-15 08:45:00,981,339,455.1
12583,3,27,12493.58,5,5,5,555,15,Champions,2009-12-06 11:57:00,2011-12-07 08:07:00,8474,731,462.725185185
12584,4,9,2254.15,5,5,4,554,14,Champions,2011-03-04 15:15:00,2011-12-06 09:35:00,413,277,250.461111111
12585,235,2,1824.1,2,2,4,224,8,Hibernating,2010-12-23 12:58:00,2011-04-19 13:39:00,1267,117,912.05
12586,18,4,2062.67,5,3,4,534,12,Potential Loyalists,2009-12-16 13:15:00,2011-11-22 16:24:00,687,706,515.6675
12587,8,1,104,5,1,1,511,7,New Customers,2011-12-02 12:47:00,2011-12-02 12:47:00,50,0,104
12588,40,3,718.78,4,3,3,433,10,Potential Loyalists,2010-04-21 12:22:00,2011-10-31 15:01:00,432,558,239.593333333
12589,29,6,3294.91,4,4,5,445,13,Champions,2010-01-19 12:26:00,2011-11-11 10:19:00,1741,661,549.151666667
12590,212,1,9341.26,2,1,5,215,8,Hibernating,2011-05-12 14:46:00,2011-05-12 14:46:00,4282,0,9341.26
12591,318,3,1128.15,2,3,3,233,8,At Risk,2010-10-27 10:42:00,2011-01-26 14:35:00,669,91,376.05
12592,93,4,1723.64,3,3,4,334,10,Promising,2010-07-08 14:06:00,2011-09-08 15:04:00,1866,427,430.91
12593,109,3,382.1,3,3,2,332,8,Need Attention,2011-05-05 09:29:00,2011-08-23 12:43:00,204,110,127.366666667
12594,38,14,4890.11,4,5,5,455,14,Champions,2010-03-03 13:51:00,2011-11-02 12:20:00,2761,609,349.293571429
12595,505,1,281.02,1,1,1,111,3,Lost,2010-07-23 09:10:00,2010-07-23 09:10:00,270,0,281.02
12596,52,2,450.27,4,2,2,422,8,Potential Loyalists,2011-04-11 13:22:00,2011-10-19 13:02:00,468,191,225.135
12597,20,4,3195.22,5,3,5,535,13,Potential Loyalists,2011-03-16 14:00:00,2011-11-20 13:33:00,2214,249,798.805
12598,10,10,4192.09,5,5,5,555,15,Champions,2010-03-01 09:58:00,2011-11-30 12:18:00,2887,639,419.209
12599,30,13,2026.72,4,5,4,454,13,Champions,2010-05-11 10:42:00,2011-11-10 13:34:00,2174,548,155.901538462
12600,29,20,4385.85,4,5,5,455,14,Champions,2009-12-07 13:37:00,2011-11-11 10:29:00,1349,704,219.2925
12601,190,6,573.26,2,4,2,242,8,At Risk,2010-10-31 10:57:00,2011-06-03 10:17:00,284,215,95.5433333333
12602,59,1,153.12,4,1,1,411,6,Promising,2011-10-12 11:22:00,2011-10-12 11:22:00,162,0,153.12
12603,22,1,613.2,4,1,3,413,8,Promising,2011-11-18 10:42:00,2011-11-18 10:42:00,56,0,613.2
12604,80,2,236.18,3,2,1,321,6,Need Attention,2011-03-23 12:06:00,2011-09-21 14:08:00,200,182,118.09
12605,377,3,1124.95,2,3,3,233,8,At Risk,2010-09-07 14:21:00,2010-11-28 14:18:00,921,82,374.983333333
12607,61,1,1579.51,3,1,4,314,8,Need Attention,2011-10-10 16:06:00,2011-10-10 16:06:00,1228,0,1579.51
12608,405,1,415.79,2,1,2,212,5,Hibernating,2010-10-31 10:49:00,2010-10-31 10:49:00,323,0,415.79
12609,79,9,3021.86,3,5,5,355,13,Loyal Customers,2009-12-20 13:30:00,2011-09-22 16:34:00,1530,641,335.762222222
12610,23,4,1747.54,4,3,4,434,11,Potential Loyalists,2011-08-05 13:52:00,2011-11-17 09:34:00,1039,104,436.885
12611,53,1,1193.32,4,1,3,413,8,Promising,2011-10-18 13:12:00,2011-10-18 13:12:00,846,0,1193.32
12612,75,1,668.04,3,1,3,313,7,Need Attention,2011-09-26 15:35:00,2011-09-26 15:35:00,260,0,668.04
12613,58,9,6295.07,4,5,5,455,14,Champions,2009-12-14 13:10:00,2011-10-13 14:59:00,4133,668,699.452222222
12614,278,1,315.6,2,1,2,212,5,Hibernating,2011-03-07 10:22:00,2011-03-07 10:22:00,76,0,315.6
12615,3,8,5362.98,5,4,5,545,14,Champions,2010-03-18 14:09:00,2011-12-07 15:02:00,3296,629,670.3725
12616,96,3,1023.1,3,3,3,333,9,Promising,2010-11-16 11:38:00,2011-09-05 15:17:00,492,293,341.033333333
12617,30,1,355.53,4,1,2,412,7,Promising,2011-11-10 14:39:00,2011-11-10 14:39:00,213,0,355.53
12618,22,1,137.31,4,1,1,411,6,Promising,2011-11-18 11:10:00,2011-11-18 11:10:00,95,0,137.31
12619,17,9,3085.7,5,5,5,555,15,Champions,2010-05-28 12:52:00,2011-11-23 14:52:00,3500,544,342.855555556
12620,15,3,1303.41,5,3,4,534,12,Potential Loyalists,2011-05-19 12:10:00,2011-11-25 10:20:00,1179,190,434.47
12621,2,35,22097.2,5,5,5,555,15,Champions,2010-02-09 12:01:00,2011-12-08 11:25:00,13583,667,631.348571429
12622,233,1,162.1,2,1,1,211,4,Hibernating,2011-04-21 16:39:00,2011-04-21 16:39:00,68,0,162.1
12623,277,7,3315.84,2,4,5,245,11,At Risk,2010-01-12 11:45:00,2011-03-08 13:50:00,1947,420,473.691428571
12624,107,2,569.13,3,2,2,322,7,Need Attention,2011-06-15 12:34:00,2011-08-25 15:04:00,351,71,284.565
12625,212,4,4678.88,2,3,5,235,10,At Risk,2010-04-22 11:33:00,2011-05-12 09:54:00,3282,385,1169.72
12626,24,9,5954.48,4,5,5,455,14,Champions,2011-01-17 11:01:00,2011-11-16 16:06:00,3416,303,661.608888889
12627,11,6,4082.53,5,4,5,545,14,Champions,2011-07-22 13:59:00,2011-11-29 12:07:00,2730,130,680.421666667
12628,5,3,732.46,5,3,3,533,11,Potential Loyalists,2011-10-06 09:28:00,2011-12-05 13:15:00,445,60,244.153333333
12629,386,2,1198.22,2,2,3,223,7,Hibernating,2010-10-12 16:40:00,2010-11-19 09:18:00,713,38,599.11
12630,10,2,1030.88,5,2,3,523,10,Potential Loyalists,2011-10-27 10:41:00,2011-11-30 10:48:00,542,34,515.44
12631,58,6,3321.57,4,4,5,445,13,Champions,2010-01-15 14:50:00,2011-10-13 13:53:00,1603,636,553.595
12632,521,2,714.88,1,2,3,123,6,Lost,2010-05-24 09:07:00,2010-07-07 09:39:00,689,44,357.44
12633,59,7,5156.16,4,4,5,445,13,Champions,2010-07-02 11:44:00,2011-10-12 11:40:00,3209,467,736.594285714
12634,549,1,360,1,1,2,112,4,Lost,2010-06-09 15:41:00,2010-06-09 15:41:00,336,0,360
12635,90,4,2624.41,3,3,4,334,10,Promising,2010-09-09 10:50:00,2011-09-11 11:04:00,1932,367,656.1025
12637,68,12,8142.31,3,5,5,355,13,Loyal Customers,2010-06-14 13:36:00,2011-10-03 13:46:00,4273,476,678.525833333
12638,34,2,681.49,4,2,3,423,9,Potential Loyalists,2010-03-10 10:30:00,2011-11-06 13:11:00,657,606,340.745
12639,239,3,1072.37,2,3,3,233,8,At Risk,2010-03-22 09:05:00,2011-04-15 12:48:00,625,389,357.456666667
12640,24,3,994.58,4,3,3,433,10,Potential Loyalists,2011-09-19 12:01:00,2011-11-16 11:52:00,301,58,331.526666667
12641,116,1,145.9,3,1,1,311,5,Need Attention,2011-08-16 13:26:00,2011-08-16 13:26:00,71,0,145.9
12642,26,3,905.26,4,3,3,433,10,Potential Loyalists,2011-08-24 09:23:00,2011-11-14 15:03:00,546,82,301.753333333
12643,129,11,7849.42,3,5,5,355,13,Loyal Customers,2010-04-07 14:16:00,2011-08-03 12:56:00,4762,483,713.583636364
12644,130,4,1900.49,3,3,4,334,10,Promising,2010-01-14 13:02:00,2011-08-02 10:33:00,1031,565,475.1225
12645,34,8,3215.3,4,4,5,445,13,Champions,2010-02-09 10:49:00,2011-11-06 12:38:00,2107,635,401.9125
12646,5,2,1346.97,5,2,4,524,11,Potential Loyalists,2011-10-21 12:52:00,2011-12-05 10:14:00,897,45,673.485
12647,23,35,14109.55,4,5,5,455,14,Champions,2010-01-13 15:06:00,2011-11-17 12:56:00,6490,673,403.13
12648,155,4,1039,3,3,3,333,9,Promising,2010-01-07 18:38:00,2011-07-08 11:55:00,513,547,259.75
12649,108,8,2096.65,3,4,4,344,11,Loyal Customers,2010-01-12 17:24:00,2011-08-24 14:41:00,1948,589,262.08125
12650,4,1,242.44,5,1,1,511,7,New Customers,2011-12-06 16:34:00,2011-12-06 16:34:00,250,0,242.44
12651,335,4,377.75,2,3,2,232,7,At Risk,2010-08-31 15:21:00,2011-01-09 12:46:00,265,131,94.4375
12652,332,2,891.03,2,2,3,223,7,Hibernating,2010-10-01 15:16:00,2011-01-12 15:00:00,529,103,445.515
12653,149,3,4160.83,3,3,5,335,11,Promising,2010-07-01 09:56:00,2011-07-14 10:41:00,1681,378,1386.94333333
12654,11,5,529.98,5,4,2,542,11,Loyal Customers,2011-02-17 13:16:00,2011-11-29 10:10:00,260,285,105.996
12655,424,1,243.35,1,1,1,111,3,Lost,2010-10-12 09:17:00,2010-10-12 09:17:00,79,0,243.35
12656,18,8,5723.83,5,4,5,545,14,Champions,2010-05-26 09:00:00,2011-11-22 13:42:00,2822,545,715.47875
12657,12,4,1427.18,5,3,4,534,12,Potential Loyalists,2011-09-22 11:40:00,2011-11-28 15:47:00,1032,67,356.795
12658,19,1,632.05,5,1,3,513,9,New Customers,2011-11-21 10:22:00,2011-11-21 10:22:00,317,0,632.05
12659,30,1,73.68,4,1,1,411,6,Promising,2011-11-10 11:53:00,2011-11-10 11:53:00,104,0,73.68
12660,12,1,227.1,5,1,1,511,7,New Customers,2011-11-28 13:26:00,2011-11-28 13:26:00,126,0,227.1
12661,437,1,162,1,1,1,111,3,Lost,2010-09-29 16:46:00,2010-09-29 16:46:00,216,0,162
12662,1,20,6130.54,5,5,5,555,15,Champions,2010-04-01 09:50:00,2011-12-09 11:59:00,3389,617,306.527
12663,625,2,185.4,1,2,1,121,4,Lost,2010-02-09 14:28:00,2010-03-25 09:40:00,178,44,92.7
12664,9,11,5420.04,5,5,5,555,15,Champions,2009-12-13 10:28:00,2011-12-01 17:07:00,1476,718,492.730909091
12665,325,3,259.6,2,3,1,231,6,At Risk,2010-02-08 15:11:00,2011-01-19 08:34:00,162,345,86.5333333333
12666,395,1,1248.42,2,1,4,214,7,Hibernating,2010-11-10 16:40:00,2010-11-10 16:40:00,370,0,1248.42
12667,59,1,460.13,4,1,2,412,7,Promising,2011-10-12 17:00:00,2011-10-12 17:00:00,391,0,460.13
12668,12,9,9967.68,5,5,5,555,15,Champions,2010-01-31 15:45:00,2011-11-28 10:56:00,5001,666,1107.52
12669,151,2,1427.73,3,2,4,324,9,Promising,2011-03-28 10:15:00,2011-07-12 09:54:00,1104,106,713.865
12670,11,7,3436.29,5,4,5,545,14,Champions,2010-02-11 10:13:00,2011-11-29 15:23:00,1609,656,490.898571429
12671,607,1,2622.481,1,1,4,114,6,Lost,2010-04-12 16:30:00,2010-04-12 16:30:00,1460,0,2622.481
12672,330,2,407.05,2,2,2,222,6,Hibernating,2010-04-23 09:57:00,2011-01-14 09:20:00,136,266,203.525
12673,6,3,1140.02,5,3,3,533,11,Potential Loyalists,2010-11-03 10:46:00,2011-12-04 13:55:00,695,396,380.006666667
12674,39,4,1844.6,4,3,4,434,11,Potential Loyalists,2011-05-16 09:10:00,2011-11-01 12:12:00,1126,169,461.15
12675,554,2,874.5,1,2,3,123,6,Lost,2010-05-10 16:44:00,2010-06-04 09:49:00,334,25,437.25
12676,25,10,2333.09,4,5,4,454,13,Champions,2010-08-13 13:29:00,2011-11-15 12:25:00,1854,459,233.309
12677,556,2,359.1,1,2,2,122,5,Lost,2010-02-11 13:55:00,2010-06-02 14:30:00,174,111,179.55
12678,43,15,32595.18,4,5,5,455,14,Champions,2010-01-07 16:46:00,2011-10-28 13:04:00,22346,659,2173.012
12679,59,4,951.02,4,3,3,433,10,Potential Loyalists,2011-03-01 12:26:00,2011-10-12 12:30:00,545,225,237.755
12680,1,4,790.81,5,3,3,533,11,Potential Loyalists,2011-08-18 15:44:00,2011-12-09 12:50:00,439,113,197.7025
12681,15,44,26936.76,5,5,5,555,15,Champions,2009-12-13 13:31:00,2011-11-25 11:33:00,16848,712,612.199090909
12682,4,51,20744.62,5,5,5,555,15,Champions,2009-12-01 09:28:00,2011-12-06 10:00:00,10419,735,406.757254902
12683,5,20,10445.7,5,5,5,555,15,Champions,2009-12-13 15:01:00,2011-12-05 16:28:00,6948,722,522.285
12684,8,6,2073.63,5,4,4,544,13,Champions,2011-05-10 12:55:00,2011-12-02 09:53:00,1973,206,345.605
12685,29,6,2575.08,4,4,4,444,12,Champions,2011-09-07 10:28:00,2011-11-11 13:46:00,1507,65,429.18
12686,372,1,71.14,2,1,1,211,4,Hibernating,2010-12-03 09:51:00,2010-12-03 09:51:00,106,0,71.14
12687,481,1,1858.91,1,1,4,114,6,Lost,2010-08-16 12:12:00,2010-08-16 12:12:00,1402,0,1858.91
12688,114,1,4873.81,3,1,5,315,9,Need Attention,2011-08-18 08:49:00,2011-08-18 08:49:00,3028,0,4873.81
12689,26,2,1139.61,4,2,3,423,9,Potential Loyalists,2011-08-04 10:04:00,2011-11-14 08:31:00,622,102,569.805
12690,206,1,335.01,2,1,2,212,5,Hibernating,2011-05-18 09:09:00,2011-05-18 09:09:00,103,0,335.01
12691,29,6,1044.4,4,4,3,443,11,Loyal Customers,2010-10-15 12:00:00,2011-11-11 16:49:00,438,392,174.066666667
12692,638,1,110.95,1,1,1,111,3,Lost,2010-03-12 14:02:00,2010-03-12 14:02:00,36,0,110.95
12693,128,7,1415.02,3,4,4,344,11,Loyal Customers,2010-07-05 13:56:00,2011-08-04 17:51:00,520,395,202.145714286
12694,71,3,1663.35,3,3,4,334,10,Promising,2010-10-14 19:39:00,2011-09-30 13:06:00,1345,351,554.45
12695,8,7,1371.12,5,4,4,544,13,Champions,2010-02-12 13:22:00,2011-12-02 13:22:00,452,658,195.874285714
12696,435,2,731.91,1,2,3,123,6,Lost,2010-07-19 10:02:00,2010-10-01 10:43:00,561,74,365.955
12697,29,3,757.59,4,3,3,433,10,Potential Loyalists,2011-06-23 15:44:00,2011-11-11 08:47:00,503,141,252.53
12698,591,1,285.75,1,1,1,111,3,Lost,2010-04-28 15:51:00,2010-04-28 15:51:00,108,0,285.75
12699,418,1,566.11,1,1,2,112,4,Lost,2010-10-18 12:07:00,2010-10-18 12:07:00,369,0,566.11
12700,8,4,4525.99,5,3,5,535,13,Potential Loyalists,2011-05-08 16:10:00,2011-12-02 10:47:00,2944,208,1131.4975
12701,80,6,2248.41,3,4,4,344,11,Loyal Customers,2010-03-16 13:23:00,2011-09-21 10:47:00,1716,554,374.735
12702,20,1,201,5,1,1,511,7,New Customers,2011-11-20 10:36:00,2011-11-20 10:36:00,52,0,201
12703,72,4,898.53,3,3,3,333,9,Promising,2010-01-24 12:05:00,2011-09-29 17:52:00,589,613,224.6325
12704,8,8,1740.84,5,4,4,544,13,Champions,2011-06-23 10:20:00,2011-12-02 13:15:00,991,162,217.605
12705,16,13,11114.1,5,5,5,555,15,Champions,2010-06-24 09:51:00,2011-11-24 13:17:00,7152,518,854.930769231
12707,292,1,603.42,2,1,2,212,5,Hibernating,2011-02-21 08:38:00,2011-02-21 08:38:00,256,0,603.42
12708,30,18,4559.66,4,5,5,455,14,Champions,2009-12-18 10:25:00,2011-11-10 09:52:00,2401,692,253.314444444
12709,16,32,29766.06,5,5,5,555,15,Champions,2009-12-09 13:49:00,2011-11-24 15:38:00,13814,715,930.189375
12710,97,3,1023.02,3,3,3,333,9,Promising,2011-05-22 14:05:00,2011-09-04 12:00:00,844,105,341.006666667
12711,612,2,1213.05,1,2,4,124,7,Lost,2010-02-01 11:30:00,2010-04-07 11:59:00,763,65,606.525
12712,29,21,5985.03,4,5,5,455,14,Champions,2009-12-09 10:46:00,2011-11-11 08:19:00,2164,702,285.001428571
12713,1,1,794.55,5,1,3,513,9,New Customers,2011-12-09 12:16:00,2011-12-09 12:16:00,505,0,794.55
12714,10,12,12815.71,5,5,5,555,15,Champions,2009-12-04 10:00:00,2011-11-30 15:43:00,8703,726,1067.97583333
12715,107,1,273.86,3,1,1,311,5,Need Attention,2011-08-25 15:22:00,2011-08-25 15:22:00,195,0,273.86
12716,4,2,963.49,5,2,3,523,10,Potential Loyalists,2011-07-29 13:28:00,2011-12-06 08:55:00,703,130,481.745
12717,152,3,1058.91,3,3,3,333,9,Promising,2010-04-28 14:34:00,2011-07-11 14:47:00,595,439,352.97
12718,72,1,202.25,3,1,1,311,5,Need Attention,2011-09-29 16:38:00,2011-09-29 16:38:00,201,0,202.25
12719,6,2,572.95,5,2,2,522,9,Potential Loyalists,2011-10-05 14:50:00,2011-12-04 13:45:00,370,60,286.475
12720,3,29,6905.28,5,5,5,555,15,Champions,2010-07-21 09:46:00,2011-12-07 08:03:00,5969,504,238.113103448
12721,32,8,3635.08,4,4,5,445,13,Champions,2010-08-25 11:07:00,2011-11-08 12:13:00,2634,440,454.385
12722,86,4,979.63,3,3,3,333,9,Promising,2011-07-12 11:55:00,2011-09-15 14:50:00,565,65,244.9075
12723,4,5,707.07,5,4,3,543,12,Loyal Customers,2011-10-05 15:52:00,2011-12-06 10:19:00,433,62,141.414
12724,6,7,2083.52,5,4,4,544,13,Champions,2010-06-22 14:00:00,2011-12-04 16:02:00,1366,530,297.645714286
12725,372,3,1906.76,2,3,4,234,9,At Risk,2010-05-04 13:59:00,2010-12-03 15:45:00,1136,213,635.586666667
12726,29,11,3690.6,4,5,5,455,14,Champions,2010-03-25 16:25:00,2011-11-11 13:35:00,4600,596,335.509090909
12727,11,10,4905.53,5,5,5,555,15,Champions,2010-02-23 09:54:00,2011-11-29 11:46:00,2789,644,490.553
12728,72,5,926.17,3,4,3,343,10,Loyal Customers,2010-11-21 11:34:00,2011-09-29 15:31:00,535,312,185.234
12729,114,1,417.01,3,1,2,312,6,Need Attention,2011-08-18 11:40:00,2011-08-18 11:40:00,231,0,417.01
12730,522,1,703.25,1,1,3,113,5,Lost,2010-07-06 12:19:00,2010-07-06 12:19:00,227,0,703.25
12731,24,17,25631.71,4,5,5,455,14,Champions,2010-03-02 09:23:00,2011-11-16 11:59:00,11633,624,1507.74764706
12732,180,1,218.26,3,1,1,311,5,Need Attention,2011-06-13 11:33:00,2011-06-13 11:33:00,110,0,218.26
12733,235,4,2424.02,2,3,4,234,9,At Risk,2010-01-19 13:23:00,2011-04-19 16:19:00,895,455,606.005
12734,353,3,603.65,2,3,2,232,7,At Risk,2010-11-12 13:26:00,2010-12-22 12:47:00,263,40,201.216666667
12735,316,2,689.57,2,2,3,223,7,Hibernating,2011-01-06 14:26:00,2011-01-28 13:37:00,363,22,344.785
12736,333,1,144,2,1,1,211,4,Hibernating,2011-01-11 07:57:00,2011-01-11 07:57:00,168,0,144
12738,373,1,137.35,2,1,1,211,4,Hibernating,2010-12-02 18:27:00,2010-12-02 18:27:00,147,0,137.35
12739,100,2,2421.23,3,2,4,324,9,Promising,2010-11-10 14:27:00,2011-09-01 17:45:00,948,295,1210.615
12740,64,1,427.6,3,1,2,312,6,Need Attention,2011-10-07 10:44:00,2011-10-07 10:44:00,342,0,427.6
12741,534,1,236.07,1,1,1,111,3,Lost,2010-06-24 16:24:00,2010-06-24 16:24:00,213,0,236.07
12742,626,1,1201.52,1,1,3,113,5,Lost,2010-03-24 12:43:00,2010-03-24 12:43:00,1359,0,1201.52
12743,135,2,546.43,3,2,2,322,7,Need Attention,2011-07-28 16:06:00,2011-07-28 16:21:00,319,0,273.215
12744,57,8,13158.16,4,4,5,445,13,Champions,2010-04-27 16:19:00,2011-10-14 14:54:00,6987,535,1644.77
12745,487,2,723.85,1,2,3,123,6,Lost,2010-05-14 16:50:00,2010-08-10 10:14:00,467,88,361.925
12746,541,1,254.55,1,1,1,111,3,Lost,2010-06-17 10:41:00,2010-06-17 10:41:00,97,0,254.55
12747,3,26,8917.98,5,5,5,555,15,Champions,2009-12-07 13:23:00,2011-12-07 14:34:00,2650,730,342.999230769
12748,1,322,50235.14,5,5,5,555,15,Champions,2009-12-04 17:31:00,2011-12-09 12:20:00,37523,735,156.009751553
12749,4,9,6847.36,5,5,5,555,15,Champions,2010-07-06 15:05:00,2011-12-06 09:56:00,2359,518,760.817777778
12750,129,1,275.88,3,1,1,311,5,Need Attention,2011-08-03 09:13:00,2011-08-03 09:13:00,137,0,275.88
12751,445,1,268.27,1,1,1,111,3,Lost,2010-09-21 12:49:00,2010-09-21 12:49:00,189,0,268.27
12752,82,1,4366.78,3,1,5,315,9,Need Attention,2011-09-19 13:32:00,2011-09-19 13:32:00,2262,0,4366.78
12753,23,6,21429.39,4,4,5,445,13,Champions,2010-12-12 11:44:00,2011-11-17 10:52:00,11421,340,3571.565
12754,236,3,3010.74,2,3,5,235,10,At Risk,2011-02-04 10:31:00,2011-04-18 09:00:00,6481,73,1003.58
12755,281,11,5236.26,2,5,5,255,12,At Risk,2010-01-15 11:57:00,2011-03-04 12:42:00,2293,413,476.023636364
12756,87,1,112.08,3,1,1,311,5,Need Attention,2011-09-14 09:31:00,2011-09-14 09:31:00,144,0,112.08
12757,16,9,4199.2,5,5,5,555,15,Champions,2011-05-12 19:01:00,2011-11-24 12:30:00,2394,196,466.577777778
12758,117,7,9903.24,3,4,5,345,12,Loyal Customers,2009-12-01 14:40:00,2011-08-15 10:22:00,6155,622,1414.74857143
12759,53,8,4618.74,4,4,5,445,13,Champions,2009-12-04 10:47:00,2011-10-18 14:49:00,3177,683,577.3425
12760,456,1,317.8,1,1,2,112,4,Lost,2010-09-10 08:50:00,2010-09-10 08:50:00,196,0,317.8
12761,465,1,712.95,1,1,3,113,5,Lost,2010-09-01 10:47:00,2010-09-01 10:47:00,277,0,712.95
12762,8,2,1702.52,5,2,4,524,11,Potential Loyalists,2011-11-14 14:23:00,2011-12-02 10:23:00,1220,18,851.26
12763,139,2,494.08,3,2,2,322,7,Need Attention,2010-12-05 15:46:00,2011-07-24 14:12:00,316,231,247.04
12764,317,1,1693.88,2,1,4,214,7,Hibernating,2011-01-27 10:19:00,2011-01-27 10:19:00,386,0,1693.88
12765,473,6,1299.58,1,4,4,144,9,At Risk,2010-03-08 09:43:00,2010-08-24 13:51:00,1002,169,216.596666667
12766,4,9,8134.99,5,5,5,555,15,Champions,2010-10-28 09:29:00,2011-12-06 08:46:00,4994,404,903.887777778
12767,376,1,949.82,2,1,3,213,6,Hibernating,2010-11-29 09:38:00,2010-11-29 09:38:00,598,0,949.82
12768,451,1,168.69,1,1,1,111,3,Lost,2010-09-15 12:08:00,2010-09-15 12:08:00,102,0,168.69
12769,239,1,1143.6,2,1,3,213,6,Hibernating,2011-04-15 10:25:00,2011-04-15 10:25:00,356,0,1143.6
12770,211,2,3246.45,2,2,5,225,9,Hibernating,2010-09-09 11:43:00,2011-05-13 09:33:00,1843,246,1623.225
12771,486,1,226.3,1,1,1,111,3,Lost,2010-08-11 11:51:00,2010-08-11 11:51:00,102,0,226.3
12772,60,1,752.47,3,1,3,313,7,Need Attention,2011-10-11 09:19:00,2011-10-11 09:19:00,551,0,752.47
12773,565,1,124.25,1,1,1,111,3,Lost,2010-05-24 17:30:00,2010-05-24 17:30:00,109,0,124.25
12774,536,1,83.7,1,1,1,111,3,Lost,2010-06-22 10:38:00,2010-06-22 10:38:00,52,0,83.7
12775,18,7,1551.12,5,4,4,544,13,Champions,2010-10-26 14:24:00,2011-11-22 16:33:00,1074,392,221.588571429
12776,668,1,27.5,1,1,1,111,3,Lost,2010-02-10 12:11:00,2010-02-10 12:11:00,45,0,27.5
12777,458,1,519.45,1,1,2,112,4,Lost,2010-09-08 11:35:00,2010-09-08 11:35:00,458,0,519.45
12778,20,9,1541.68,5,5,4,554,14,Champions,2010-04-16 09:57:00,2011-11-20 11:30:00,1720,583,171.297777778
12779,38,14,6474.11,4,5,5,455,14,Champions,2009-12-03 07:25:00,2011-11-02 11:43:00,3501,699,462.436428571
12780,599,1,322.4,1,1,2,112,4,Lost,2010-04-20 09:40:00,2010-04-20 09:40:00,284,0,322.4
12781,64,2,786.74,3,2,3,323,8,Promising,2011-02-28 08:43:00,2011-10-07 10:37:00,670,221,393.37
12782,5,11,3862.24,5,5,5,555,15,Champions,2010-07-08 13:31:00,2011-12-05 09:16:00,1990,515,351.112727273
12783,3,4,1295.87,5,3,4,534,12,Potential Loyalists,2011-09-25 15:35:00,2011-12-07 15:56:00,611,73,323.9675
12784,16,2,1552.75,5,2,4,524,11,Potential Loyalists,2010-06-28 13:06:00,2011-11-24 12:53:00,873,514,776.375
12785,365,3,904.4,2,3,3,233,8,At Risk,2009-12-08 13:56:00,2010-12-10 13:48:00,446,367,301.466666667
12786,610,1,668.5,1,1,3,113,5,Lost,2010-04-09 12:12:00,2010-04-09 12:12:00,320,0,668.5
12787,10,4,799.18,5,3,3,533,11,Potential Loyalists,2010-10-22 14:57:00,2011-11-30 08:44:00,506,404,199.795
12788,464,4,384.9,1,3,2,132,6,At Risk,2010-06-29 13:05:00,2010-09-02 14:21:00,190,65,96.225
12789,66,3,225.35,3,3,1,331,7,Need Attention,2010-01-15 12:06:00,2011-10-05 13:34:00,33,628,75.1166666667
12790,193,2,546.85,2,2,2,222,6,Hibernating,2010-10-25 13:04:00,2011-05-31 14:14:00,303,218,273.425
12791,374,5,656.83,2,4,3,243,9,At Risk,2010-03-25 17:29:00,2010-12-01 11:27:00,347,251,131.366
12792,257,2,715.01,2,2,3,223,7,Hibernating,2010-06-23 10:49:00,2011-03-28 11:36:00,390,278,357.505
12793,335,3,745.53,2,3,3,233,8,At Risk,2010-11-03 13:05:00,2011-01-09 12:12:00,456,67,248.51
12794,54,2,860.41,4,2,3,423,9,Potential Loyalists,2011-09-02 12:01:00,2011-10-17 14:54:00,592,45,430.205
12795,19,1,318.48,5,1,2,512,8,New Customers,2011-11-21 10:27:00,2011-11-21 10:27:00,64,0,318.48
12796,629,1,351,1,1,2,112,4,Lost,2010-03-21 15:49:00,2010-03-21 15:49:00,180,0,351
12797,366,2,468.08,2,2,2,222,6,Hibernating,2010-10-11 12:53:00,2010-12-09 10:55:00,212,59,234.04
12798,11,4,8510.93,5,3,5,535,13,Potential Loyalists,2010-10-14 12:27:00,2011-11-29 15:52:00,8455,411,2127.7325
12799,530,1,219.35,1,1,1,111,3,Lost,2010-06-28 15:57:00,2010-06-28 15:57:00,137,0,219.35
12800,471,2,500.25,1,2,2,122,5,Lost,2010-02-01 11:02:00,2010-08-26 14:11:00,281,206,250.125
